question,intent label
I can't figure out how to understand terms for items Fulfilled by Amazon.,check_shipping_policies
Please advise how I can know what to do if my Amazon delivery is late.,check_delivery_delay
Contact customer service issue?,contact_support
Opened electronics restocking fees issue?,check_restocking_fees
I want to contact Amazon support for estate issues; how do I do it?,request_bereavement_support
Why can't I sign out of the Amazon app on my iPhone?,manage_profile_settings
Send POA documents steps?,submit_legal_poa
Is account deletion request possible from my account settings?,close_account
Can you show me the page for backup payment method?,manage_wallet_cards
"Can this be done from the app, or do I need the website to sign out of the Amazon app on my iPhone?",manage_profile_settings
I need help to know how long I usually have to return something on Amazon.,check_return_eligibility
Is real or fake Amazon survey possible from my account settings?,identify_phishing_scams
What is a teen login and how does it work?,manage_teen_account
Where can I find empty shipping box?,report_missing_item
Could you please provide instructions to know what documents are needed for bereavement account requests?,request_bereavement_support
Where do I go to know why my payment was declined on Amazon?,resolve_declined_payment
Do I have to contact support to see my list of archived orders?,manage_account_settings
Could you guide me on how to report that my package shows delivered but I haven't received it?,report_missing_package
I would like assistance with missing package checklist.,report_missing_package
"This is urgent, I need to know whether I need to sign for my Amazon order on delivery.",check_shipping_policies
Where is my order Amazon support?,track_package
Need help with delivery delays.,check_delivery_delay
How to handle international return label?,check_international_returns
Can you help me print an international return label?,check_international_returns
I'm stuck with teen order approvals.,manage_teen_account
I need help to register a power of attorney with Amazon support.,submit_legal_poa
What are the steps to know whether I need to sign for my Amazon order on delivery?,check_shipping_policies
PCCC code South Korea steps?,check_customs_regulations
I'm stuck with subscription email preferences.,manage_notifications
Why can't I know when Amazon will issue my refund after I send the item back?,track_refund
What should I click to understand an unknown charge from Amazon on my bank statement?,investigate_unknown_charge
I want to know how much Amazon deducts for returned items; how do I do it?,check_restocking_fees
I can't figure out how to know whether Amazon can reduce my refund if the product is damaged.,check_restocking_fees
I would like assistance with reset password.,reset_password
Please tell me how to request account deletion.,close_account
What should I click to check my benefit balance?,check_promotional_balance
"This is urgent, I need to check the tracking link for my shipment.",track_package
Why can't I view the photo taken of my delivered package?,track_package
Remove teen login help?,manage_teen_account
How do I know why my payment was declined on Amazon?,resolve_declined_payment
Do I have to contact support to see my promotional credit?,check_promotional_balance
Is two-step verification possible from my account settings?,reset_password
Do I have to contact support to send documents to Amazon via fax?,contact_support
I have a question about unknown Amazon charge bank statement.,investigate_unknown_charge
What is the correct process for stop SMS shipment updates?,manage_delivery_alerts
Please tell me how to register a power of attorney with Amazon support.,submit_legal_poa
What should I click to understand how the Amazon Currency Converter works?,convert_currency
Need help with delete old address.,modify_address
Can you show me the page for state sales tax calculation?,check_tax_rates
What is the correct process for AMZ Prime descriptor charge?,investigate_unknown_charge
Is international return shipping cost possible from my account settings?,check_international_returns
Contact customer service Amazon support?,contact_support
I can't figure out how to delete my Amazon account permanently.,close_account
Is there a way to request account deletion?,close_account
Could you guide me on how to understand an unknown charge from Amazon on my bank statement?,investigate_unknown_charge
Please advise how I can find the sign out button on the Amazon website.,manage_profile_settings
I'm stuck with contact customer service.,contact_support
Can you help me check VAT rates for physical and digital products in Europe?,check_tax_rates
What is the correct process for opened electronics restocking fees?,check_restocking_fees
Could you guide me on how to know what to do if my package has no packing slip?,report_missing_item
Expired payment card help?,manage_wallet_cards
I want to delete or update an expired payment card; how do I do it?,manage_wallet_cards
I have a question about delivery photo.,track_package
I already checked my account but still can't know what happens to my Kindle books if I close my account.,close_account
What is the correct process for contact customer service?,contact_support
Can you show me the page for Fulfilled by Amazon FBA?,check_shipping_policies
Default delivery address issue?,modify_address
Do I have to contact support to reach a live support agent on Amazon?,contact_support
Do I have to contact support to create a shopping profile for my family?,manage_profile_settings
Hotel delivery Amazon support?,check_shipping_policies
Is there a way to know whether VAT is charged when ordering Kindle books or subscriptions?,check_tax_rates
Shipment tracking link help?,track_package
Where can I find change language Spanish?,manage_account_settings
I would like assistance with credit card refund time.,track_refund
Could you please provide instructions to manage my Subscribe and Save email notifications?,manage_notifications
I would like assistance with edit recent order.,modify_order
Why can't I find the print invoice button in my orders?,view_invoice
Can you show me the page for where is my order?,track_package
What are the steps to sign out of the Amazon app on my iPhone?,manage_profile_settings
What is the correct process for Fulfilled by Amazon FBA?,check_shipping_policies
Is support phone chat link possible from my account settings?,contact_support
Can you help me identify an AMZ Prime descriptor charge on my credit card?,investigate_unknown_charge
"This is urgent, I need to edit the details of an order I just placed.",modify_order
Please tell me how to understand how chat machine translation works for support.,submit_feedback
Where can I find register POA?,submit_legal_poa
What should I click to delete my Amazon account permanently?,close_account
What are the steps to fix sign-in problems with my account?,reset_password
Could you guide me on how to see my delivery driver's real-time location on a map?,track_package
I would like assistance with gift card scam.,report_payment_scam
Can you help me contact Amazon Customer Service for help?,contact_support
Please advise how I can use switch accounts to log in to my other account.,manage_profile_settings
Could you guide me on how to know why my payment was declined on Amazon?,resolve_declined_payment
Bereavement support page steps?,request_bereavement_support
Is there a way to learn about scam trends targeting Amazon customers?,report_payment_scam
Please tell me how to know who pays for return shipping on international orders.,check_international_returns
How to handle remove item from order?,modify_order
Do I have to contact support to cancel my order before it ships?,modify_order
I need the exact steps for Subscribe and Save email notifications.,manage_notifications
Could you please provide instructions to know why the agent answers me in translated text?,submit_feedback
I would like assistance with report suspicious email.,identify_phishing_scams
Can someone explain how to check my return tracking status?,track_refund
I would like assistance with approve teen order.,manage_teen_account
Please advise how I can understand how chat machine translation works for support.,submit_feedback
How to handle Amazon Currency Converter?,convert_currency
Survey safe help?,submit_feedback
I can't figure out how to report receiving an empty shipping box from Amazon.,report_missing_item
Can you show me the page for pay local currency?,convert_currency
Is there a way to know why my payment was declined on Amazon?,resolve_declined_payment
Stop SMS shipment updates issue?,manage_delivery_alerts
What is the correct process for Argentina CUIL customs?,check_customs_regulations
Could you guide me on how to know what to check if my package is missing?,report_missing_package
I want to understand terms for items Fulfilled by Amazon; how do I do it?,check_shipping_policies
I already checked my account but still can't know whether customer satisfaction surveys are safe to fill out.,submit_feedback
Signature required delivery Amazon support?,check_shipping_policies
Is there a way to understand why my tracking info is missing and there is no scan?,check_delivery_delay
I need help to report a suspicious email claiming to be from Amazon.,identify_phishing_scams
Could you guide me on how to understand why I need to provide ID for Amazon orders?,check_customs_regulations
Can someone explain how to know if an email about a charge is a scam?,report_payment_scam
I need help to download or print an invoice for an order.,view_invoice
Can you help me edit my saved addresses in my address book?,modify_address
Is edit saved addresses possible from my account settings?,modify_address
Could you guide me on how to check my benefit balance?,check_promotional_balance
I can't figure out how to know whether VAT is charged when ordering Kindle books or subscriptions.,check_tax_rates
Return tracking status Amazon support?,track_refund
Download print invoice steps?,view_invoice
Is sign out website possible from my account settings?,manage_profile_settings
Could you guide me on how to cancel my order before it ships?,modify_order
Fulfilled by Amazon FBA Amazon support?,check_shipping_policies
I want to handle a wrong address and an undeliverable package; how do I do it?,resolve_undeliverable_package
How do I find the bereavement support email or page?,request_bereavement_support
I need help to add a new credit card to my wallet.,manage_wallet_cards
I need help to learn about scam trends targeting Amazon customers.,report_payment_scam
"This is urgent, I need to set a default delivery address for checkout.",modify_address
I have a question about real or fake Amazon survey.,identify_phishing_scams
Need help with bereavement documents.,request_bereavement_support
Need help with push shipment notifications.,manage_delivery_alerts
Do I have to contact support to know whether customer satisfaction surveys are safe to fill out?,submit_feedback
Promotional credit balance steps?,check_promotional_balance
Is default delivery address possible from my account settings?,modify_address
What are the steps to protect myself from payment scams on Amazon?,report_payment_scam
Where do I go to handle a wrong address and an undeliverable package?,resolve_undeliverable_package
What is the correct process for freight forwarder delivery?,check_shipping_policies
What are the steps to check the return window for international shipments?,check_international_returns
Can you help me sign out of the Amazon app on my iPhone?,manage_profile_settings
Chat machine translation support issue?,submit_feedback
I need help to submit legal POA docs to support.,submit_legal_poa
Can you help me ship items to a hotel or lodge?,check_shipping_policies
EZ WAY Taiwan customs steps?,check_customs_regulations
Is there a way to know what documents are needed for bereavement account requests?,request_bereavement_support
Two-step verification help?,reset_password
I have a question about credit card refund time.,track_refund
Where can I find teen order approvals?,manage_teen_account
I need help to find my refund details in Amazon.,track_refund
I can't figure out how to edit my saved addresses in my address book.,modify_address
Where do I go to understand how chat machine translation works for support?,submit_feedback
Where do I go to find the official billing receipt for tax purposes?,view_invoice
Delivered but not received steps?,report_missing_package
Why can't I check whether opened video games have restocking fees?,check_restocking_fees
Where is the option to sign up for product restock notifications?,manage_notifications
Please advise how I can reach a live support agent on Amazon.,contact_support
Billing receipt tax steps?,view_invoice
What is the correct process for change language Spanish?,manage_account_settings
Sign out website help?,manage_profile_settings
What are the steps to send documents to Amazon via fax?,contact_support
Where do I go to know if an email about a charge is a scam?,report_payment_scam
What should I click to report that my package shows delivered but I haven't received it?,report_missing_package
Can you help me close the Amazon account of a deceased family member?,request_bereavement_support
I have a question about pay local currency.,convert_currency
I want to understand why I need to provide ID for Amazon orders; how do I do it?,check_customs_regulations
Can you show me the page for two-step verification?,reset_password
What is the correct process for charge email scam?,report_payment_scam
Survey safe Amazon support?,submit_feedback
"I'm trying to contact Amazon support for estate issues, but I don't see the option.",request_bereavement_support
I already checked my account but still can't find the sign out button on the Amazon website.,manage_profile_settings
I have a question about delivery windows.,check_delivery_rules
International returns issue?,check_international_returns
How do I check VAT rates for physical and digital products in Europe?,check_tax_rates
I already checked my account but still can't report a suspicious email claiming to be from Amazon.,identify_phishing_scams
"I'm trying to find my Amazon rewards points balance, but I don't see the option.",check_promotional_balance
Need help with international returns.,check_international_returns
"I'm trying to submit Power of Attorney documents to manage someone else's account, but I don't see the option.",submit_legal_poa
I would like assistance with account deletion request.,close_account
"Can this be done from the app, or do I need the website to learn about scam trends targeting Amazon customers?",report_payment_scam
I already checked my account but still can't understand how chat machine translation works for support.,submit_feedback
Argentina CUIL customs help?,check_customs_regulations
Can you show me the page for returned to sender?,resolve_undeliverable_package
Can you help me see the current exchange rates on Amazon?,convert_currency
I want to report a suspicious email claiming to be from Amazon; how do I do it?,identify_phishing_scams
Where is the option to cancel an order that has already shipped?,modify_order
I want to request account deletion; how do I do it?,close_account
I would like assistance with delivery delays.,check_delivery_delay
Where is the option to report that my package shows delivered but I haven't received it?,report_missing_package
How do I know what to check if my package is missing?,report_missing_package
Family shopping profile steps?,manage_profile_settings
Can you show me the page for missing package checklist?,report_missing_package
Need help with apps access Amazon data.,manage_account_settings
Why can't I cancel my order before it ships?,modify_order
Refund details help?,track_refund
Could you please provide instructions to delete or update an expired payment card?,manage_wallet_cards
"Can this be done from the app, or do I need the website to report receiving an empty shipping box from Amazon?",report_missing_item
"Can this be done from the app, or do I need the website to reset my password?",reset_password
Need help with report suspicious email.,identify_phishing_scams
What are the steps to find the print invoice button in my orders?,view_invoice
No packing slip Amazon support?,report_missing_item
Please advise how I can sign up for product restock notifications.,manage_notifications
I want to check my return tracking status; how do I do it?,track_refund
I'm stuck with shipment text updates.,manage_delivery_alerts
I need help to check VAT rates for physical and digital products in Europe.,check_tax_rates
Do I have to contact support to handle a rejected credit card?,resolve_declined_payment
Approve teen order help?,manage_teen_account
Teen login issue?,manage_teen_account
How do I know what documents are needed for bereavement account requests?,request_bereavement_support
Do I have to contact support to update default payment settings on my account?,manage_wallet_cards
"I'm trying to close the Amazon account of a deceased family member, but I don't see the option.",request_bereavement_support
Please tell me how to see where my order is right now.,track_package
I need help to manage apps that have access to my Amazon data.,manage_account_settings
I have a question about gift card scam.,report_payment_scam
"I'm trying to understand the EZ WAY app for Taiwan customs, but I don't see the option.",check_customs_regulations
How to handle backup payment method?,manage_wallet_cards
Is there a way to understand how chat machine translation works for support?,submit_feedback
Teen login help?,manage_teen_account
How to handle missing tracking scan?,check_delivery_delay
I'm stuck with Amazon scam trends.,report_payment_scam
What are the steps to know how long a refund takes to show on my credit card?,track_refund
How to handle survey safe?,submit_feedback
Where do I go to see my promotional credit?,check_promotional_balance
Where can I find sales tax added?,check_tax_rates
I already checked my account but still can't register a power of attorney with Amazon support.,submit_legal_poa
Please tell me how to report a gift card scam.,report_payment_scam
What should I click to know what happens to my Kindle books if I close my account?,close_account
Please tell me how to update default payment settings on my account.,manage_wallet_cards
No packing slip help?,report_missing_item
I want to know what happens if my package is marked undeliverable; how do I do it?,resolve_undeliverable_package
Can you help me cancel an order that has already shipped?,modify_order
"I'm trying to add a new shipping address to my address book, but I don't see the option.",modify_address
I can't figure out how to understand secure delivery OTP and how to use it.,check_delivery_rules
I already checked my account but still can't remove a teen login from my household.,manage_teen_account
Why can't I find my package when it says delivered but is not at my door?,report_missing_package
Where is the option to understand why my package is being returned to sender?,resolve_undeliverable_package
Can someone explain how to add a new shipping address to my address book?,modify_address
Approve teen order issue?,manage_teen_account
Could you please provide instructions to understand an unknown charge from Amazon on my bank statement?,investigate_unknown_charge
Can you show me the page for ship to prison correctional facility?,check_delivery_rules
Where is the option to send documents to Amazon via fax?,contact_support
Damaged product refund reduction issue?,check_restocking_fees
What should I click to understand why sales tax was added to my Amazon order total?,check_tax_rates
"Can this be done from the app, or do I need the website to get a printable PDF invoice of my purchases?",view_invoice
I would like assistance with default delivery address.,modify_address
Where can I find wrong address undeliverable package?,resolve_undeliverable_package
Third-party seller incomplete order issue?,report_missing_item
Kindle books close account issue?,close_account
Where is the option to set order approvals for my teenager?,manage_teen_account
I already checked my account but still can't protect my system from fake Amazon websites.,identify_phishing_scams
Could you please provide instructions to understand why my tracking info is missing and there is no scan?,check_delivery_delay
Credit card rejected issue?,resolve_declined_payment
"Can this be done from the app, or do I need the website to fix sign-in problems with my account?",reset_password
"I'm trying to check whether opened electronics have restocking fees, but I don't see the option.",check_restocking_fees
Where can I find stop SMS shipment updates?,manage_delivery_alerts
I want to understand why some Amazon deliveries are delayed; how do I do it?,check_delivery_delay
How do I handle a third-party seller order that arrived incomplete?,report_missing_item
Please advise how I can understand deliveries to third-party shipping companies or freight forwarders.,check_shipping_policies
"I'm trying to ship items to a hotel or lodge, but I don't see the option.",check_shipping_policies
How to handle delivered but not received?,report_missing_package
"Can this be done from the app, or do I need the website to understand why sales tax was added to my Amazon order total?",check_tax_rates
Where do I go to understand secure delivery OTP and how to use it?,check_delivery_rules
Can someone explain how to create a shopping profile for my family?,manage_profile_settings
I'm stuck with deceased family member account.,request_bereavement_support
"This is urgent, I need to submit Power of Attorney documents to manage someone else's account.",submit_legal_poa
I would like assistance with freight forwarder delivery.,check_shipping_policies
"I'm trying to change my language preference to Spanish, but I don't see the option.",manage_account_settings
I would like assistance with contact carrier.,report_missing_package
I'm stuck with customer satisfaction surveys.,submit_feedback
I would like assistance with returned to sender.,resolve_undeliverable_package
Why can't I see my list of archived orders?,manage_account_settings
I'm stuck with international returns.,check_international_returns
"This is urgent, I need to see my list of archived orders.",manage_account_settings
What should I check if my package is missing?,report_missing_package
Could you guide me on how to sign up for product restock notifications?,manage_notifications
Please advise how I can report a suspicious email claiming to be from Amazon.,identify_phishing_scams
Can you help me know how long I usually have to return something on Amazon?,check_return_eligibility
Where do I manage apps that have access to my Amazon data?,manage_account_settings
Why can't I submit legal POA docs to support?,submit_legal_poa
Need help with Amazon Currency Converter.,convert_currency
"This is urgent, I need to find my Amazon rewards points balance.",check_promotional_balance
I need the exact steps for international return label.,check_international_returns
I already checked my account but still can't understand how Amazon calculates state-specific sales tax.,check_tax_rates
"Can this be done from the app, or do I need the website to see my promotional credit?",check_promotional_balance
"This is urgent, I need to know what happens if my package is marked undeliverable.",resolve_undeliverable_package
"Can this be done from the app, or do I need the website to close the Amazon account of a deceased family member?",request_bereavement_support
Do I have to contact support to close the Amazon account of a deceased family member?,request_bereavement_support
How to handle sales tax added?,check_tax_rates
I already checked my account but still can't view the photo taken of my delivered package.,track_package
I need the exact steps for fake Amazon websites.,identify_phishing_scams
What are the steps to stop receiving shipment updates via SMS for this order?,manage_delivery_alerts
What is the correct process for support ticket?,contact_support
How do I delete my Amazon account permanently?,close_account
International returns steps?,check_international_returns
Why can't I understand how the Amazon Currency Converter works?,convert_currency
What are the steps to know how long I usually have to return something on Amazon?,check_return_eligibility
Signature required delivery help?,check_shipping_policies
Please tell me how to return an item after 30 days.,check_return_eligibility
I already checked my account but still can't check the return window for international shipments.,check_international_returns
Why can't I know what happens to my Kindle books if I close my account?,close_account
I already checked my account but still can't know what happens to my gift card balance if I delete my account.,close_account
Where is the option to use switch accounts to log in to my other account?,manage_profile_settings
Can someone explain how to know what to check if my package is missing?,report_missing_package
I already checked my account but still can't reach a live support agent on Amazon.,contact_support
Where can I find delete account permanently?,close_account
Please advise how I can change my language preference to Spanish.,manage_account_settings
Is teen login possible from my account settings?,manage_teen_account
Why can't I check my remaining promotional credit balance?,check_promotional_balance
I would like assistance with apps access Amazon data.,manage_account_settings
Is card currency checkout possible from my account settings?,convert_currency
I would like assistance with deduction for returned items.,check_restocking_fees
Can you help me understand how the Amazon Currency Converter works?,convert_currency
Could you guide me on how to know whether Amazon can reduce my refund if the product is damaged?,check_restocking_fees
Where do I go to submit Power of Attorney documents to manage someone else's account?,submit_legal_poa
How do I understand PCCC code for South Korea deliveries?,check_customs_regulations
"This is urgent, I need to add a new credit card to my wallet.",manage_wallet_cards
Can you help me know what to do if my Amazon delivery is late?,check_delivery_delay
I can't figure out how to opt out of receiving deals by email.,manage_notifications
Where can I find freight forwarder delivery?,check_shipping_policies
What is the correct process for one-time password delivery?,check_delivery_rules
Where do I go to understand why sales tax was added to my Amazon order total?,check_tax_rates
What should I click to sign out of the Amazon app on my iPhone?,manage_profile_settings
How to handle Apple products return policy?,check_return_eligibility
Is there a way to reset my password?,reset_password
Where is the option to edit my saved addresses in my address book?,modify_address
I need the exact steps for deceased family member account.,request_bereavement_support
Can someone explain how to know what documents are needed for bereavement account requests?,request_bereavement_support
Why does my bank statement show an unknown charge from Amazon?,investigate_unknown_charge
I want to check my remaining promotional credit balance; how do I do it?,check_promotional_balance
Where is the option to understand an unknown charge from Amazon on my bank statement?,investigate_unknown_charge
"This is urgent, I need to set up two-step verification.",reset_password
What is this AMZ Prime descriptor charge on my credit card?,investigate_unknown_charge
I have a question about add credit card wallet.,manage_wallet_cards
How to handle hotel delivery?,check_shipping_policies
Is stop SMS shipment updates possible from my account settings?,manage_delivery_alerts
Where is the option to understand what a teen login is and how it works?,manage_teen_account
Please advise how I can change my subscription email preferences.,manage_notifications
How do I print an international return label?,check_international_returns
How to handle edit recent order?,modify_order
Could you guide me on how to change my language preference to Spanish?,manage_account_settings
Where is the option to set up two-step verification?,reset_password
Returned to sender steps?,resolve_undeliverable_package
I want to check whether opened video games have restocking fees; how do I do it?,check_restocking_fees
What is the correct process for lost phone account recovery?,reset_password
Please tell me how to know how long I usually have to return something on Amazon.,check_return_eligibility
What is the correct process for submit Power of Attorney documents?,submit_legal_poa
Is there a way to ship orders to a prison or correctional facility?,check_delivery_rules
Switch accounts Amazon support?,manage_profile_settings
International return label issue?,check_international_returns
I have a question about international return label.,check_international_returns
I need help to see my list of archived orders.,manage_account_settings
Charge email scam help?,report_payment_scam
Signature required delivery issue?,check_shipping_policies
How do I add a new credit card to my wallet?,manage_wallet_cards
What should I click to check the return window for international shipments?,check_international_returns
"I'm trying to open a customer support ticket, but I don't see the option.",contact_support
Why can't I know whether Amazon sends customer satisfaction surveys?,submit_feedback
"This is urgent, I need to understand what a backup payment method is and how it works.",manage_wallet_cards
I need help to pay in my local currency instead of USD.,convert_currency
Can you show me the page for cancel shipped order?,modify_order
Charge email scam issue?,report_payment_scam
I need help to request account deletion.,close_account
Please advise how I can understand how international returns work on Amazon.,check_international_returns
I would like assistance with Subscribe and Save email notifications.,manage_notifications
What should I click to know whether Amazon can reduce my refund if the product is damaged?,check_restocking_fees
Pharmacy Luxury return policy Amazon support?,check_return_eligibility
I want to check the return policy for Amazon Pharmacy or Luxury items; how do I do it?,check_return_eligibility
I want to update default payment settings on my account; how do I do it?,manage_wallet_cards
How do I find the phone number or chat link for support?,contact_support
Bereavement support page Amazon support?,request_bereavement_support
I need the exact steps for retry payment order.,resolve_declined_payment
How do I recover my account if my phone is lost?,reset_password
I want to identify a fake text message or spoofed call; how do I do it?,identify_phishing_scams
I already checked my account but still can't see my delivery driver's real-time location on a map.,track_package
Could you guide me on how to send documents to Amazon via fax?,contact_support
Could you please provide instructions to view the photo taken of my delivered package?,track_package
Why can't I report that my package arrived but was missing one item?,report_missing_item
What is the correct process for EZ WAY Taiwan customs?,check_customs_regulations
I'm stuck with Apple products return policy.,check_return_eligibility
"Can this be done from the app, or do I need the website to know if an email about a charge is a scam?",report_payment_scam
Please tell me how to handle a wrong address and an undeliverable package.,resolve_undeliverable_package
Please tell me how to understand why sales tax was added to my Amazon order total.,check_tax_rates
I already checked my account but still can't know whether VAT is charged when ordering Kindle books or subscriptions.,check_tax_rates
What should I click to change my subscription email preferences?,manage_notifications
Where can I find hotel delivery?,check_shipping_policies
Need help with personalized products refundable.,check_return_eligibility
What is the correct process for failed transaction checkout?,resolve_declined_payment
Pharmacy Luxury return policy steps?,check_return_eligibility
Where can I view the photo taken of my delivered package?,track_package
"I'm trying to find the bereavement support email or page, but I don't see the option.",request_bereavement_support
Need help with send POA documents.,submit_legal_poa
I'm stuck with Amazon exchange rates.,convert_currency
What is a PCCC code for South Korea deliveries?,check_customs_regulations
Can someone explain how to contact Amazon support for estate issues?,request_bereavement_support
Where can I find pay local currency?,convert_currency
I need help to fix a failed transaction at checkout.,resolve_declined_payment
I have a question about refund details.,track_refund
Can you help me know whether customer satisfaction surveys are safe to fill out?,submit_feedback
Could you please provide instructions to understand how chat machine translation works for support?,submit_feedback
I need the exact steps for legal POA documents.,submit_legal_poa
Need help with promotional credit.,check_promotional_balance
I have a question about payment scams Amazon.,report_payment_scam
What is the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
What is the correct process for real or fake Amazon survey?,identify_phishing_scams
Could you guide me on how to contact Amazon Customer Service for help?,contact_support
Could you guide me on how to report that my package arrived but was missing one item?,report_missing_item
"Can this be done from the app, or do I need the website to report a suspicious email claiming to be from Amazon?",identify_phishing_scams
"I'm trying to see the current exchange rates on Amazon, but I don't see the option.",convert_currency
I'm stuck with teen login.,manage_teen_account
"This is urgent, I need to understand how international returns work on Amazon.",check_international_returns
I have a question about international return shipping cost.,check_international_returns
I need the exact steps for delete old address.,modify_address
Do I have to contact support to handle a wrong address and an undeliverable package?,resolve_undeliverable_package
I want to send documents to Amazon via fax; how do I do it?,contact_support
Credit card refund time help?,track_refund
Is there a way to handle a rejected credit card?,resolve_declined_payment
Need help with deceased family member account.,request_bereavement_support
Could you guide me on how to close the Amazon account of a deceased family member?,request_bereavement_support
Where can I find survey safe?,submit_feedback
Do I have to contact support to check an unrecognized Amazon charge on my card?,investigate_unknown_charge
Customer satisfaction surveys steps?,submit_feedback
Can you help me opt out of receiving deals by email?,manage_notifications
Where do I go to understand PCCC code for South Korea deliveries?,check_customs_regulations
"I'm trying to opt out of receiving deals by email, but I don't see the option.",manage_notifications
What are the steps to handle a third-party seller order that arrived incomplete?,report_missing_item
I would like assistance with refund after sending item back.,track_refund
I would like assistance with return after 30 days.,check_return_eligibility
Can you show me the page for delete account permanently?,close_account
How to handle refund details?,track_refund
I have a question about delete old address.,modify_address
Shipment text updates help?,manage_delivery_alerts
Can someone explain how to check the return window for international shipments?,check_international_returns
Can you show me the page for contact carrier?,report_missing_package
I want to submit Power of Attorney documents to manage someone else's account; how do I do it?,submit_legal_poa
I need the exact steps for shipment text updates.,manage_delivery_alerts
Why can't I understand how one-time password delivery works?,check_delivery_rules
How to fix a failed transaction at checkout?,resolve_declined_payment
Need help with PDF invoice purchases.,view_invoice
Subscription email preferences Amazon support?,manage_notifications
I can't figure out how to view the photo taken of my delivered package.,track_package
I can't figure out how to know whether Amazon reships undeliverable packages.,resolve_undeliverable_package
I want to know whether personalized products are refundable; how do I do it?,check_return_eligibility
Amazon scam trends Amazon support?,report_payment_scam
I can't figure out how to know whether Apple products are covered under the normal 30-day return policy.,check_return_eligibility
What should I click to know whether personalized products are refundable?,check_return_eligibility
Can't sign in Amazon support?,reset_password
How to reach a live support agent on Amazon?,contact_support
I can't figure out how to check my remaining promotional credit balance.,check_promotional_balance
International return label Amazon support?,check_international_returns
Where do I go to clear my Amazon shipment in Argentina using CUIL?,check_customs_regulations
How to handle can't sign in?,reset_password
Can you help me unsubscribe from marketing emails?,manage_account_settings
I would like assistance with unknown Amazon charge bank statement.,investigate_unknown_charge
Stop SMS shipment updates steps?,manage_delivery_alerts
Can you show me the page for payment declined?,resolve_declined_payment
Can you show me the page for Kindle books close account?,close_account
I need help to send power of attorney documents for account access.,submit_legal_poa
Where is the option to find the print invoice button in my orders?,view_invoice
Need help with reset password.,reset_password
How do I unsubscribe from marketing emails?,manage_account_settings
Payment scams Amazon Amazon support?,report_payment_scam
How to handle Fulfilled by Amazon FBA?,check_shipping_policies
Where is the option to know why the agent answers me in translated text?,submit_feedback
Amazon scam trends steps?,report_payment_scam
I want to protect my system from fake Amazon websites; how do I do it?,identify_phishing_scams
"Can this be done from the app, or do I need the website to report that my package shows delivered but I haven't received it?",report_missing_package
"I'm trying to know whether Amazon sends customer satisfaction surveys, but I don't see the option.",submit_feedback
Why can't I contact Amazon Customer Service for help?,contact_support
Can someone explain how to know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
"Can this be done from the app, or do I need the website to reach a live support agent on Amazon?",contact_support
Where can I find no packing slip?,report_missing_item
Can someone explain how to understand how one-time password delivery works?,check_delivery_rules
"I'm trying to understand how the Amazon Currency Converter works, but I don't see the option.",convert_currency
What should I click to manage my Subscribe and Save email notifications?,manage_notifications
I need help to understand how one-time password delivery works.,check_delivery_rules
How to handle shipment text updates?,manage_delivery_alerts
I need the exact steps for return tracking status.,track_refund
Why can't I update default payment settings on my account?,manage_wallet_cards
Please advise how I can set order approvals for my teenager.,manage_teen_account
I want to learn about scam trends targeting Amazon customers; how do I do it?,report_payment_scam
What is the correct process for register POA?,submit_legal_poa
Can you help me know what to do if my package has no packing slip?,report_missing_item
Do I have to contact support to know why I was charged by Amazon when I didn't buy anything?,investigate_unknown_charge
I'm stuck with bereavement support page.,request_bereavement_support
Ship to prison correctional facility help?,check_delivery_rules
Download print invoice help?,view_invoice
What should I click to understand how one-time password delivery works?,check_delivery_rules
Why can't I know what happens to my gift card balance if I delete my account?,close_account
Can someone explain how to see my delivery driver's real-time location on a map?,track_package
How to handle change language Spanish?,manage_account_settings
Need help with return window.,check_return_eligibility
Is fax documents to Amazon possible from my account settings?,contact_support
Could you please provide instructions to know what happens to my Kindle books if I close my account?,close_account
What is the correct process for delivery driver map?,track_package
"I'm trying to check my remaining promotional credit balance, but I don't see the option.",check_promotional_balance
Can someone explain how to know whether personalized products are refundable?,check_return_eligibility
Edit recent order help?,modify_order
What are the steps to know what to do if my Amazon delivery is late?,check_delivery_delay
"Can this be done from the app, or do I need the website to sign up for shipment updates via text message?",manage_delivery_alerts
Can you show me the page for international return shipping cost?,check_international_returns
How to handle sign out iPhone app?,manage_profile_settings
What is the correct process for apps access Amazon data?,manage_account_settings
Need help with international return label.,check_international_returns
What should I click to ship items to a hotel or lodge?,check_shipping_policies
Can you show me the page for empty shipping box?,report_missing_item
Where is the option to edit the details of an order I just placed?,modify_order
I need help to know what to do after my delivery date has passed.,check_delivery_delay
I'm stuck with report suspicious email.,identify_phishing_scams
Is default payment settings possible from my account settings?,manage_wallet_cards
I have a question about where is my order.,track_package
Where can I find VAT rates Europe?,check_tax_rates
"Can this be done from the app, or do I need the website to understand the EZ WAY app for Taiwan customs?",check_customs_regulations
Why can't I reach a live support agent on Amazon?,contact_support
What is the correct process for international return label?,check_international_returns
Can someone explain how to know when Amazon will issue my refund after I send the item back?,track_refund
"This is urgent, I need to recover my account if my phone is lost.",reset_password
Why can't I know whether personalized products are refundable?,check_return_eligibility
