question,intent label
What is the correct process for Kindle books close account?,close_account
Do I have to contact support to know how much Amazon deducts for returned items?,check_restocking_fees
I want to check whether opened electronics have restocking fees; how do I do it?,check_restocking_fees
Edit saved addresses issue?,modify_address
Where can I find Amazon Currency Converter?,convert_currency
Do I have to contact support to delete or update an expired payment card?,manage_wallet_cards
Can someone explain how to get a printable PDF invoice of my purchases?,view_invoice
Where do I go to protect myself from payment scams on Amazon?,report_payment_scam
I can't figure out how to approve a teen's order.,manage_teen_account
Delivery date passed help?,check_delivery_delay
Delivery date passed Amazon support?,check_delivery_delay
I have a question about missing package checklist.,report_missing_package
I want to know why the agent answers me in translated text; how do I do it?,submit_feedback
Fake Amazon websites help?,identify_phishing_scams
Can you help me understand PCCC code for South Korea deliveries?,check_customs_regulations
"I'm trying to know what happens to my Kindle books if I close my account, but I don't see the option.",close_account
Credit card refund time issue?,track_refund
I need help to find the sign out button on the Amazon website.,manage_profile_settings
I can't figure out how to protect myself from payment scams on Amazon.,report_payment_scam
"Can this be done from the app, or do I need the website to manage apps that have access to my Amazon data?",manage_account_settings
"This is urgent, I need to protect my system from fake Amazon websites.",identify_phishing_scams
Where can I find state sales tax calculation?,check_tax_rates
"Can this be done from the app, or do I need the website to ship orders to a prison or correctional facility?",check_delivery_rules
Where is the option to retry my payment on an existing order?,resolve_declined_payment
Apple products return policy steps?,check_return_eligibility
I'm stuck with fake text spoofed call.,identify_phishing_scams
Please tell me how to understand the EZ WAY app for Taiwan customs.,check_customs_regulations
How do I edit the details of an order I just placed?,modify_order
Do I have to contact support to understand why sales tax was added to my Amazon order total?,check_tax_rates
I'm stuck with product restock notifications.,manage_notifications
Where do I go to understand the EZ WAY app for Taiwan customs?,check_customs_regulations
Where can I see my promotional credit?,check_promotional_balance
Why can't I add a new credit card to my wallet?,manage_wallet_cards
Can you help me reach a live support agent on Amazon?,contact_support
VAT rates Europe steps?,check_tax_rates
Can you show me the page for opened video games restocking fees?,check_restocking_fees
I already checked my account but still can't stop receiving shipment updates via SMS for this order.,manage_delivery_alerts
Could you guide me on how to understand terms for items Fulfilled by Amazon?,check_shipping_policies
I can't figure out how to contact Amazon support for estate issues.,request_bereavement_support
Delivery driver map issue?,track_package
Need help with pay local currency.,convert_currency
How do I send documents to Amazon via fax?,contact_support
Can you help me know what to do after my delivery date has passed?,check_delivery_delay
What is the correct process for two-step verification?,reset_password
I would like assistance with missing tracking scan.,check_delivery_delay
I'm stuck with edit recent order.,modify_order
Could you guide me on how to know who pays for return shipping on international orders?,check_international_returns
"This is urgent, I need to change my subscription email preferences.",manage_notifications
Could you guide me on how to see the current exchange rates on Amazon?,convert_currency
Please advise how I can see the current exchange rates on Amazon.,convert_currency
Need help with benefit balance.,check_promotional_balance
Family shopping profile Amazon support?,manage_profile_settings
Could you please provide instructions to edit my saved addresses in my address book?,modify_address
Can you show me the page for send POA documents?,submit_legal_poa
I need help to add a new shipping address to my address book.,modify_address
Is there a way to report that my package shows delivered but I haven't received it?,report_missing_package
I need help to know how long a refund takes to show on my credit card.,track_refund
I need help to sign up for product restock notifications.,manage_notifications
Where can I find contact customer service?,contact_support
I have a question about can't sign in.,reset_password
How do I know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
Where do I go to ship items to a hotel or lodge?,check_shipping_policies
Need help with credit card rejected.,resolve_declined_payment
Amazon rewards points balance issue?,check_promotional_balance
Why can't I report receiving an empty shipping box from Amazon?,report_missing_item
How to handle default delivery address?,modify_address
How do I send power of attorney documents for account access?,submit_legal_poa
Can you show me the page for estate support?,request_bereavement_support
Could you please provide instructions to check an unrecognized Amazon charge on my card?,investigate_unknown_charge
Shipment text updates steps?,manage_delivery_alerts
What should I click to select my card currency for checkout?,convert_currency
"This is urgent, I need to ship items to a hotel or lodge.",check_shipping_policies
I want to protect myself from payment scams on Amazon; how do I do it?,report_payment_scam
What are the steps to select my card currency for checkout?,convert_currency
Can you show me the page for charged without buying?,investigate_unknown_charge
Need help with lost phone account recovery.,reset_password
Please advise how I can identify an AMZ Prime descriptor charge on my credit card.,investigate_unknown_charge
Where can I find delivery delays?,check_delivery_delay
How do I identify a fake text message or spoofed call?,identify_phishing_scams
Could you please provide instructions to request account deletion?,close_account
Gift card balance delete account steps?,close_account
I'm stuck with support phone chat link.,contact_support
Why can't I understand why my package is being returned to sender?,resolve_undeliverable_package
I want to find the official billing receipt for tax purposes; how do I do it?,view_invoice
I'm stuck with push shipment notifications.,manage_delivery_alerts
Delivered not at door Amazon support?,report_missing_package
Could you guide me on how to know what happens to my gift card balance if I delete my account?,close_account
I already checked my account but still can't know how much Amazon deducts for returned items.,check_restocking_fees
What are the steps to remove a teen login from my household?,manage_teen_account
What should I click to understand deliveries to third-party shipping companies or freight forwarders?,check_shipping_policies
I already checked my account but still can't contact Amazon Customer Service for help.,contact_support
Please advise how I can understand why sales tax was added to my Amazon order total.,check_tax_rates
Where can I find AMZ Prime descriptor charge?,investigate_unknown_charge
Where can I find billing receipt tax?,view_invoice
I need help to know whether I need to sign for my Amazon order on delivery.,check_shipping_policies
"This is urgent, I need to know whether Apple products are covered under the normal 30-day return policy.",check_return_eligibility
Please tell me how to reach a live support agent on Amazon.,contact_support
I have a question about returned to sender.,resolve_undeliverable_package
"I'm trying to identify a fake text message or spoofed call, but I don't see the option.",identify_phishing_scams
Can you show me the page for signature required delivery?,check_shipping_policies
Where is the option to understand how one-time password delivery works?,check_delivery_rules
I want to find the phone number or chat link for support; how do I do it?,contact_support
Package undeliverable steps?,resolve_undeliverable_package
Why can't I fix a failed transaction at checkout?,resolve_declined_payment
Where do I go to know why I was charged by Amazon when I didn't buy anything?,investigate_unknown_charge
Can you help me pay in my local currency instead of USD?,convert_currency
Where is the option to report that my package arrived but was missing one item?,report_missing_item
I need help to check delivery windows for Amazon orders.,check_delivery_rules
Please advise how I can send power of attorney documents for account access.,submit_legal_poa
I have a question about promotional credit.,check_promotional_balance
Where can I find one-time password delivery?,check_delivery_rules
I already checked my account but still can't check the tracking link for my shipment.,track_package
"Can this be done from the app, or do I need the website to know what happens to my Kindle books if I close my account?",close_account
I want to understand what a teen login is and how it works; how do I do it?,manage_teen_account
I have a question about benefit balance.,check_promotional_balance
What should I click to add a new shipping address to my address book?,modify_address
Where can I find unsubscribe marketing emails?,manage_account_settings
Fake text spoofed call Amazon support?,identify_phishing_scams
Deduction for returned items help?,check_restocking_fees
I already checked my account but still can't know whether I need to sign for my Amazon order on delivery.,check_shipping_policies
Where is the option to know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
Do I have to contact support to understand why some Amazon deliveries are delayed?,check_delivery_delay
Please tell me how to protect my system from fake Amazon websites.,identify_phishing_scams
I would like assistance with add shipping address.,modify_address
How do I manage text tracking notifications?,manage_delivery_alerts
What are the steps to delete an old address from my profile?,modify_address
Teen order approvals steps?,manage_teen_account
I received an empty shipping box from Amazon.,report_missing_item
What is the correct process for send POA documents?,submit_legal_poa
Gift card scam steps?,report_payment_scam
Fax documents to Amazon Amazon support?,contact_support
State sales tax calculation issue?,check_tax_rates
I want to remove a teen login from my household; how do I do it?,manage_teen_account
Can you show me the page for promotional credit balance?,check_promotional_balance
How long do I usually have to return something on Amazon?,check_return_eligibility
Could you guide me on how to learn about scam trends targeting Amazon customers?,report_payment_scam
What are the steps to check the tracking link for my shipment?,track_package
Submit Power of Attorney documents help?,submit_legal_poa
I want to check delivery windows for Amazon orders; how do I do it?,check_delivery_rules
Need help with VAT rates Europe.,check_tax_rates
Could you please provide instructions to know how much Amazon deducts for returned items?,check_restocking_fees
Do I have to contact support to contact Amazon support for estate issues?,request_bereavement_support
Please tell me how to delete an old address from my profile.,modify_address
Survey safe issue?,submit_feedback
I would like assistance with register POA.,submit_legal_poa
I need help to check the return window for international shipments.,check_international_returns
"Can this be done from the app, or do I need the website to understand terms for items Fulfilled by Amazon?",check_shipping_policies
How do I contact Amazon support for estate issues?,request_bereavement_support
Could you please provide instructions to see my promotional credit?,check_promotional_balance
I can't figure out how to change my language preference to Spanish.,manage_account_settings
I want to understand how the Amazon Currency Converter works; how do I do it?,convert_currency
I would like assistance with edit saved addresses.,modify_address
Real or fake Amazon survey steps?,identify_phishing_scams
Could you please provide instructions to cancel an order that has already shipped?,modify_order
How to handle unsubscribe marketing emails?,manage_account_settings
How to handle pay local currency?,convert_currency
What should I click to retry my payment on an existing order?,resolve_declined_payment
Could you guide me on how to find my Amazon rewards points balance?,check_promotional_balance
Why can't I manage text tracking notifications?,manage_delivery_alerts
VAT Kindle subscriptions help?,check_tax_rates
I have a question about retry payment order.,resolve_declined_payment
Need help with EZ WAY Taiwan customs.,check_customs_regulations
I already checked my account but still can't check whether opened electronics have restocking fees.,check_restocking_fees
Where is the option to know what to do if my Amazon delivery is late?,check_delivery_delay
Where can I find delivery date passed?,check_delivery_delay
Where can I find deduction for returned items?,check_restocking_fees
What should I click to find the phone number or chat link for support?,contact_support
Can you show me the page for edit saved addresses?,modify_address
Please tell me how to see the current exchange rates on Amazon.,convert_currency
Can someone explain how to check whether opened video games have restocking fees?,check_restocking_fees
How to get a printable PDF invoice of my purchases?,view_invoice
I can't figure out how to see my delivery driver's real-time location on a map.,track_package
"Can this be done from the app, or do I need the website to identify a fake text message or spoofed call?",identify_phishing_scams
Where can I find Subscribe and Save email notifications?,manage_notifications
"This is urgent, I need to understand an unknown charge from Amazon on my bank statement.",investigate_unknown_charge
I'm stuck with international return shipping cost.,check_international_returns
Is there a way to change my language preference to Spanish?,manage_account_settings
Where is the option to select my card currency for checkout?,convert_currency
Can you show me the page for credit card refund time?,track_refund
Please tell me how to cancel my order before it ships.,modify_order
Why can't I contact Amazon support for estate issues?,request_bereavement_support
I need help to know what happens to my gift card balance if I delete my account.,close_account
I already checked my account but still can't reset my password.,reset_password
Where is the option to change my language preference to Spanish?,manage_account_settings
Where is the option to print an international return label?,check_international_returns
What should I click to know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
What is the correct process for promotional credit balance?,check_promotional_balance
I would like assistance with cancel shipped order.,modify_order
I have a question about damaged product refund reduction.,check_restocking_fees
Is there a way to change my subscription email preferences?,manage_notifications
Is personalized products refundable possible from my account settings?,check_return_eligibility
"Can this be done from the app, or do I need the website to know whether Amazon reships undeliverable packages?",resolve_undeliverable_package
State sales tax calculation steps?,check_tax_rates
Need help with gift card scam.,report_payment_scam
Could you please provide instructions to find my refund details in Amazon?,track_refund
Bereavement support page issue?,request_bereavement_support
Is there a way to opt out of receiving deals by email?,manage_notifications
I would like assistance with family shopping profile.,manage_profile_settings
Delete old address issue?,modify_address
Sales tax added help?,check_tax_rates
Can someone explain how to request account deletion?,close_account
I already checked my account but still can't create a shopping profile for my family.,manage_profile_settings
Could you guide me on how to find my package when it says delivered but is not at my door?,report_missing_package
How does chat machine translation work for support?,submit_feedback
I need the exact steps for Argentina CUIL customs.,check_customs_regulations
"This is urgent, I need to check whether opened video games have restocking fees.",check_restocking_fees
What is the correct process for contact carrier?,report_missing_package
Is there a way to understand why I need to provide ID for Amazon orders?,check_customs_regulations
Need help with two-step verification.,reset_password
I can't figure out how to find the sign out button on the Amazon website.,manage_profile_settings
I have a question about package undeliverable.,resolve_undeliverable_package
I can't figure out how to remove an item from my order.,modify_order
Can someone explain how to find the official billing receipt for tax purposes?,view_invoice
Cancel order before shipment Amazon support?,modify_order
Where do I find my refund details in Amazon?,track_refund
Need help with payment scams Amazon.,report_payment_scam
"I'm trying to manage text tracking notifications, but I don't see the option.",manage_delivery_alerts
"I'm trying to know whether VAT is charged when ordering Kindle books or subscriptions, but I don't see the option.",check_tax_rates
Please advise how I can know if an Amazon survey request is real or fake.,identify_phishing_scams
Is shipment text updates possible from my account settings?,manage_delivery_alerts
Where is the option to know if an email about a charge is a scam?,report_payment_scam
Do I have to contact support to know what to do after my delivery date has passed?,check_delivery_delay
Is add shipping address possible from my account settings?,modify_address
"Can this be done from the app, or do I need the website to know what to do if my Amazon delivery is late?",check_delivery_delay
Where do I go to set up two-step verification?,reset_password
I can't figure out how to update default payment settings on my account.,manage_wallet_cards
I'm stuck with EZ WAY Taiwan customs.,check_customs_regulations
Third-party seller incomplete order help?,report_missing_item
Where is the option to delete or update an expired payment card?,manage_wallet_cards
I can't figure out how to understand why I need to provide ID for Amazon orders.,check_customs_regulations
Can someone explain how to use switch accounts to log in to my other account?,manage_profile_settings
Contact carrier issue?,report_missing_package
I would like assistance with reship undeliverable packages.,resolve_undeliverable_package
Is there a way to register a power of attorney with Amazon support?,submit_legal_poa
Family shopping profile issue?,manage_profile_settings
"This is urgent, I need to pay in my local currency instead of USD.",convert_currency
"This is urgent, I need to know whether personalized products are refundable.",check_return_eligibility
Could you guide me on how to fix a failed transaction at checkout?,resolve_declined_payment
I can't figure out how to set a default delivery address for checkout.,modify_address
"This is urgent, I need to reach a live support agent on Amazon.",contact_support
Where do I go to edit the details of an order I just placed?,modify_order
Can you show me the page for package undeliverable?,resolve_undeliverable_package
Why can't I protect myself from payment scams on Amazon?,report_payment_scam
What is the correct process for sign out website?,manage_profile_settings
Secure delivery OTP issue?,check_delivery_rules
Subscribe and Save email notifications Amazon support?,manage_notifications
Can someone explain how to set up two-step verification?,reset_password
I have a question about hotel delivery.,check_shipping_policies
Please advise how I can know whether I need to sign for my Amazon order on delivery.,check_shipping_policies
Can you show me the page for archived orders?,manage_account_settings
Can someone explain how to understand why sales tax was added to my Amazon order total?,check_tax_rates
Why can't I find the official billing receipt for tax purposes?,view_invoice
Text tracking notifications steps?,manage_delivery_alerts
How do I understand deliveries to third-party shipping companies or freight forwarders?,check_shipping_policies
Could you guide me on how to know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
I can't figure out how to turn on push notifications for shipment tracking.,manage_delivery_alerts
I'm stuck with no packing slip.,report_missing_item
"This is urgent, I need to understand deliveries to third-party shipping companies or freight forwarders.",check_shipping_policies
Do I have to contact support to pay in my local currency instead of USD?,convert_currency
I want to understand the EZ WAY app for Taiwan customs; how do I do it?,check_customs_regulations
Can you help me check my benefit balance?,check_promotional_balance
I need help to set a default delivery address for checkout.,modify_address
Need help with bereavement support page.,request_bereavement_support
Need help with VAT Kindle subscriptions.,check_tax_rates
Subscribe and Save email notifications steps?,manage_notifications
I want to set order approvals for my teenager; how do I do it?,manage_teen_account
Can you show me the page for can't sign in?,reset_password
What is the correct process for unknown Amazon charge bank statement?,investigate_unknown_charge
I have a question about opened video games restocking fees.,check_restocking_fees
I'm stuck with provide ID for Amazon orders.,check_customs_regulations
How to handle payment declined?,resolve_declined_payment
I need the exact steps for delete account permanently.,close_account
"This is urgent, I need to sign up for product restock notifications.",manage_notifications
Opt out deals email steps?,manage_notifications
I already checked my account but still can't understand why sales tax was added to my Amazon order total.,check_tax_rates
What should I click to understand why my package is being returned to sender?,resolve_undeliverable_package
How do I pay in my local currency instead of USD?,convert_currency
One-time password delivery help?,check_delivery_rules
Could you please provide instructions to learn about scam trends targeting Amazon customers?,report_payment_scam
I can't figure out how to add a new credit card to my wallet.,manage_wallet_cards
Provide ID for Amazon orders Amazon support?,check_customs_regulations
Where do I go to sign up for product restock notifications?,manage_notifications
"I'm trying to create a shopping profile for my family, but I don't see the option.",manage_profile_settings
Where can I find delivery windows?,check_delivery_rules
I want to know what happens to my Kindle books if I close my account; how do I do it?,close_account
I need help to identify a fake text message or spoofed call.,identify_phishing_scams
What is the correct process for charged without buying?,investigate_unknown_charge
Why can't I create a shopping profile for my family?,manage_profile_settings
Please tell me how to manage text tracking notifications.,manage_delivery_alerts
I have a question about deceased family member account.,request_bereavement_support
Amazon exchange rates Amazon support?,convert_currency
I want to ship orders to a prison or correctional facility; how do I do it?,check_delivery_rules
"I'm trying to register a power of attorney with Amazon support, but I don't see the option.",submit_legal_poa
Where is the option to know whether I need to sign for my Amazon order on delivery?,check_shipping_policies
Can someone explain how to find my package when it says delivered but is not at my door?,report_missing_package
"I'm trying to recover my account if my phone is lost, but I don't see the option.",reset_password
I need help to know what happens if my package is marked undeliverable.,resolve_undeliverable_package
Please tell me how to send power of attorney documents for account access.,submit_legal_poa
Is there a way to remove a teen login from my household?,manage_teen_account
What is the correct process for can't sign in?,reset_password
How do I fix sign-in problems with my account?,reset_password
I need help to know why my payment was declined on Amazon.,resolve_declined_payment
I would like assistance with one-time password delivery.,check_delivery_rules
Can someone explain how to report that my package shows delivered but I haven't received it?,report_missing_package
I have a question about wrong address undeliverable package.,resolve_undeliverable_package
"I'm trying to update default payment settings on my account, but I don't see the option.",manage_wallet_cards
I would like assistance with PCCC code South Korea.,check_customs_regulations
Need help with delivered but not received.,report_missing_package
I would like assistance with late Amazon delivery.,check_delivery_delay
What are the steps to know how much Amazon deducts for returned items?,check_restocking_fees
Do I have to contact support to know what to check if my package is missing?,report_missing_package
Need help with Subscribe and Save email notifications.,manage_notifications
Could you guide me on how to manage my Subscribe and Save email notifications?,manage_notifications
How do I find the official billing receipt for tax purposes?,view_invoice
Freight forwarder delivery steps?,check_shipping_policies
Where is the option to protect my system from fake Amazon websites?,identify_phishing_scams
Is switch accounts possible from my account settings?,manage_profile_settings
"Can this be done from the app, or do I need the website to understand what a teen login is and how it works?",manage_teen_account
Could you please provide instructions to know how long I usually have to return something on Amazon?,check_return_eligibility
What is the correct process for default payment settings?,manage_wallet_cards
Can you help me find the sign out button on the Amazon website?,manage_profile_settings
Can you show me the page for deceased family member account?,request_bereavement_support
What are the delivery windows for Amazon orders?,check_delivery_rules
What should I click to reach a live support agent on Amazon?,contact_support
What are the steps to remove an item from my order?,modify_order
Wrong address undeliverable package Amazon support?,resolve_undeliverable_package
Is Pharmacy Luxury return policy possible from my account settings?,check_return_eligibility
AMZ Prime descriptor charge help?,investigate_unknown_charge
Can I send documents to Amazon via fax?,contact_support
Missing tracking scan issue?,check_delivery_delay
I would like assistance with PDF invoice purchases.,view_invoice
Opened video games restocking fees issue?,check_restocking_fees
I can't figure out how to check the tracking link for my shipment.,track_package
How do I report receiving an empty shipping box from Amazon?,report_missing_item
What are the steps to understand deliveries to third-party shipping companies or freight forwarders?,check_shipping_policies
Can you show me the page for agent translated text?,submit_feedback
Please tell me how to open a customer support ticket.,contact_support
How to handle contact customer service?,contact_support
Can you help me know why my payment was declined on Amazon?,resolve_declined_payment
"I'm trying to understand how international returns work on Amazon, but I don't see the option.",check_international_returns
I have a question about sales tax added.,check_tax_rates
What are the steps to understand secure delivery OTP and how to use it?,check_delivery_rules
Can you show me the page for stop SMS shipment updates?,manage_delivery_alerts
Need help with missing item from package.,report_missing_item
I need help to know whether customer satisfaction surveys are safe to fill out.,submit_feedback
Could you please provide instructions to retry my payment on an existing order?,resolve_declined_payment
How to handle real or fake Amazon survey?,identify_phishing_scams
Where do I go to report that my package shows delivered but I haven't received it?,report_missing_package
I'm stuck with promotional credit.,check_promotional_balance
Where is the option to handle a wrong address and an undeliverable package?,resolve_undeliverable_package
I would like assistance with Amazon Currency Converter.,convert_currency
Reset password steps?,reset_password
"This is urgent, I need to register a power of attorney with Amazon support.",submit_legal_poa
Is there a way to check the return window for international shipments?,check_international_returns
Need help with billing receipt tax.,view_invoice
Hotel delivery help?,check_shipping_policies
Two-step verification issue?,reset_password
Return tracking status help?,track_refund
Could you please provide instructions to check delivery windows for Amazon orders?,check_delivery_rules
How to handle text tracking notifications?,manage_delivery_alerts
Need help with unsubscribe marketing emails.,manage_account_settings
I can't figure out how to know what happens to my Kindle books if I close my account.,close_account
Can someone explain how to retry my payment on an existing order?,resolve_declined_payment
Could you guide me on how to view the photo taken of my delivered package?,track_package
What should I click to understand how international returns work on Amazon?,check_international_returns
Can you help me find the print invoice button in my orders?,view_invoice
Do I have to contact support to ship orders to a prison or correctional facility?,check_delivery_rules
I can't figure out how to contact Amazon Customer Service for help.,contact_support
What are the steps to update default payment settings on my account?,manage_wallet_cards
I'm stuck with benefit balance.,check_promotional_balance
Where can I find provide ID for Amazon orders?,check_customs_regulations
Fulfilled by Amazon FBA steps?,check_shipping_policies
Can you show me the page for refund after sending item back?,track_refund
Do I have to contact support to view the photo taken of my delivered package?,track_package
Default payment settings steps?,manage_wallet_cards
I already checked my account but still can't handle a rejected credit card.,resolve_declined_payment
I want to retry my payment on an existing order; how do I do it?,resolve_declined_payment
What are the steps to report that my package arrived but was missing one item?,report_missing_item
Pay local currency Amazon support?,convert_currency
Amazon exchange rates steps?,convert_currency
Can't sign in steps?,reset_password
I want to know how long a refund takes to show on my credit card; how do I do it?,track_refund
Is there a way to check whether opened video games have restocking fees?,check_restocking_fees
What should I click to understand how Amazon calculates state-specific sales tax?,check_tax_rates
Please advise how I can opt out of receiving deals by email.,manage_notifications
My package arrived but it was missing one of the items.,report_missing_item
Why can't I stop receiving shipment updates via SMS for this order?,manage_delivery_alerts
I need the exact steps for change language Spanish.,manage_account_settings
I would like assistance with hotel delivery.,check_shipping_policies
Please tell me how to approve a teen's order.,manage_teen_account
Benefit balance Amazon support?,check_promotional_balance
Why can't I clear my Amazon shipment in Argentina using CUIL?,check_customs_regulations
Please advise how I can find the official billing receipt for tax purposes.,view_invoice
Push shipment notifications steps?,manage_delivery_alerts
Is there a way to understand how the Amazon Currency Converter works?,convert_currency
I need help to know whether Amazon sends customer satisfaction surveys.,submit_feedback
How to handle empty shipping box?,report_missing_item
Can someone explain how to edit my saved addresses in my address book?,modify_address
"Can this be done from the app, or do I need the website to check VAT rates for physical and digital products in Europe?",check_tax_rates
Where can I find personalized products refundable?,check_return_eligibility
How to handle charge email scam?,report_payment_scam
Where do I go to protect my system from fake Amazon websites?,identify_phishing_scams
Expired payment card Amazon support?,manage_wallet_cards
How do I understand what a teen login is and how it works?,manage_teen_account
Can someone explain how to see my promotional credit?,check_promotional_balance
Could you please provide instructions to know who pays for return shipping on international orders?,check_international_returns
Where can I find payment scams Amazon?,report_payment_scam
I already checked my account but still can't add a new shipping address to my address book.,modify_address
How to handle ship to prison correctional facility?,check_delivery_rules
Could you guide me on how to open a customer support ticket?,contact_support
Can you show me the page for international return label?,check_international_returns
What are the steps to learn about scam trends targeting Amazon customers?,report_payment_scam
What is the correct process for payment declined?,resolve_declined_payment
Where is the option to check the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
Need help with refund after sending item back.,track_refund
I would like assistance with contact customer service.,contact_support
Is deceased family member account possible from my account settings?,request_bereavement_support
I need help to understand PCCC code for South Korea deliveries.,check_customs_regulations
I need the exact steps for download print invoice.,view_invoice
Kindle books close account steps?,close_account
Why can't I know what to do if my package has no packing slip?,report_missing_item
Where can I find default delivery address?,modify_address
Do I have to contact support to add a new shipping address to my address book?,modify_address
I need the exact steps for contact customer service.,contact_support
How do I learn about scam trends targeting Amazon customers?,report_payment_scam
I want to add a new credit card to my wallet; how do I do it?,manage_wallet_cards
How to handle download print invoice?,view_invoice
What is the correct process for delivery windows?,check_delivery_rules
Please tell me how to select my card currency for checkout.,convert_currency
Default delivery address steps?,modify_address
Subscription email preferences steps?,manage_notifications
Is there a way to delete my Amazon account permanently?,close_account
"Can this be done from the app, or do I need the website to request account deletion?",close_account
I would like assistance with promotional credit balance.,check_promotional_balance
Can you help me handle a third-party seller order that arrived incomplete?,report_missing_item
Need help with freight forwarder delivery.,check_shipping_policies
I need the exact steps for edit saved addresses.,modify_address
"Can this be done from the app, or do I need the website to know why I was charged by Amazon when I didn't buy anything?",investigate_unknown_charge
How to handle two-step verification?,reset_password
I need the exact steps for add credit card wallet.,manage_wallet_cards
"I'm trying to know if an Amazon survey request is real or fake, but I don't see the option.",identify_phishing_scams
What should I click to report a suspicious email claiming to be from Amazon?,identify_phishing_scams
Where do I go to check my remaining promotional credit balance?,check_promotional_balance
Fax documents to Amazon issue?,contact_support
Can someone explain how to check my benefit balance?,check_promotional_balance
I want to know whether I need to sign for my Amazon order on delivery; how do I do it?,check_shipping_policies
How to handle delivery photo?,track_package
Payment scams Amazon help?,report_payment_scam
"This is urgent, I need to know what documents are needed for bereavement account requests.",request_bereavement_support
"I'm trying to report that my package shows delivered but I haven't received it, but I don't see the option.",report_missing_package
What is the correct process for international returns?,check_international_returns
How do I understand secure delivery OTP and how to use it?,check_delivery_rules
What should I click to learn about scam trends targeting Amazon customers?,report_payment_scam
Why can't I return an item after 30 days?,check_return_eligibility
Need help with promotional credit balance.,check_promotional_balance
"This is urgent, I need to approve a teen's order.",manage_teen_account
Please advise how I can close the Amazon account of a deceased family member.,request_bereavement_support
How to handle promotional credit?,check_promotional_balance
I already checked my account but still can't know what to do after my delivery date has passed.,check_delivery_delay
I want to sign up for product restock notifications; how do I do it?,manage_notifications
I would like assistance with two-step verification.,reset_password
Need help with return tracking status.,track_refund
Where is the option to approve a teen's order?,manage_teen_account
I need help to set order approvals for my teenager.,manage_teen_account
What is the correct process for unsubscribe marketing emails?,manage_account_settings
What are the steps to set up two-step verification?,reset_password
How do I know whether Amazon sends customer satisfaction surveys?,submit_feedback
Is there a way to know what to do if my package has no packing slip?,report_missing_item
Is report suspicious email possible from my account settings?,identify_phishing_scams
Benefit balance help?,check_promotional_balance
Where do I go to know what to do if my Amazon delivery is late?,check_delivery_delay
Where do I go to select my card currency for checkout?,convert_currency
Could you please provide instructions to understand how the Amazon Currency Converter works?,convert_currency
Where do I go to understand how Amazon calculates state-specific sales tax?,check_tax_rates
Where can I find Pharmacy Luxury return policy?,check_return_eligibility
Could you please provide instructions to understand how one-time password delivery works?,check_delivery_rules
I want to understand how chat machine translation works for support; how do I do it?,submit_feedback
Where can I find secure delivery OTP?,check_delivery_rules
I have a question about Pharmacy Luxury return policy.,check_return_eligibility
Can you show me the page for download print invoice?,view_invoice
How to handle lost phone account recovery?,reset_password
What is the correct process for backup payment method?,manage_wallet_cards
Can you show me the page for contact customer service?,contact_support
I need help to understand terms for items Fulfilled by Amazon.,check_shipping_policies
I can't figure out how to find the phone number or chat link for support.,contact_support
Where is the option to add a new credit card to my wallet?,manage_wallet_cards
What is the correct process for estate support?,request_bereavement_support
Please tell me how to find the official billing receipt for tax purposes.,view_invoice
Where is the option to check whether opened video games have restocking fees?,check_restocking_fees
What should I click to find my package when it says delivered but is not at my door?,report_missing_package
I would like assistance with international return window.,check_international_returns
What is the correct process for unrecognized Amazon charge?,investigate_unknown_charge
Is change language Spanish possible from my account settings?,manage_account_settings
Could you guide me on how to know whether Amazon sends customer satisfaction surveys?,submit_feedback
I need help to know why I was charged by Amazon when I didn't buy anything.,investigate_unknown_charge
Where do I go to find my package when it says delivered but is not at my door?,report_missing_package
I need help to contact Amazon support for estate issues.,request_bereavement_support
I have a question about shipment tracking link.,track_package
Please advise how I can report a gift card scam.,report_payment_scam
Where is the option to find my refund details in Amazon?,track_refund
Where do I go to approve a teen's order?,manage_teen_account
What is a backup payment method and how does it work?,manage_wallet_cards
"Can this be done from the app, or do I need the website to remove an item from my order?",modify_order
"I'm trying to handle a rejected credit card, but I don't see the option.",resolve_declined_payment
I'm stuck with missing package checklist.,report_missing_package
I already checked my account but still can't understand why my package is being returned to sender.,resolve_undeliverable_package
Please advise how I can understand an unknown charge from Amazon on my bank statement.,investigate_unknown_charge
I would like assistance with Amazon rewards points balance.,check_promotional_balance
Where can I find EZ WAY Taiwan customs?,check_customs_regulations
Where is the option to handle a rejected credit card?,resolve_declined_payment
Where do I go to print an international return label?,check_international_returns
I can't figure out how to check an unrecognized Amazon charge on my card.,investigate_unknown_charge
"I'm trying to print an international return label, but I don't see the option.",check_international_returns
Where can I find add credit card wallet?,manage_wallet_cards
I need help to find the official billing receipt for tax purposes.,view_invoice
I already checked my account but still can't report a gift card scam.,report_payment_scam
Fake Amazon websites issue?,identify_phishing_scams
How do I know why I was charged by Amazon when I didn't buy anything?,investigate_unknown_charge
What is the correct process for add shipping address?,modify_address
