question,intent label
I'm trying to report my payment scam,payment_issues_fraud_scams
Can I unsubscribe from vat rates on Amazon?,other_query
Can I switch shopping profile on Amazon?,manage_account_profiles_devices
Is it possible to change this address book?,modify_address
Can I logout login with Amazon on Amazon?,manage_account_profiles_devices
I need to archive order items,modify_order
What is the way to reset the MFA?,manage_account_login_security
Is it possible to sign out this login with Amazon?,manage_account_profiles_devices
I need assistance to delete my switch account,manage_account_profiles_devices
Please show me how to investigate unknown charge,payment_issues_unknown_charges
Please show me how to pay international return,refund_international_returns
I'm trying to add my phone number account,manage_account_profiles_devices
Can you help me locate my parcel tracking info?,delivery_status_tracking_details
I want to set my exchange rates,payment_issues_currency_converter
Please show me how to use benefit balance,refund_credits_balances
I need assistance to update my details regarding delivery status undeliverable,delivery_status_undeliverable
I want to select my exchange rates,payment_issues_currency_converter
Can I return return policy on Amazon?,refund_returns_eligibility
How do I manage the secondary address?,modify_address
I need assistance to add my switch account,manage_account_profiles_devices
What is the way to select the exchange rates?,payment_issues_currency_converter
Apply promotional balance to my checkout cart.,refund_credits_balances
I want to manage my details regarding customer support legal,customer_support_legal
I need to unsubscribe archived orders,manage_account_general_settings
How do I retry the failed transaction?,payment_issues_declines_retries
I need to unsubscribe from vat rates,other_query
I want to use my device sign-out,manage_account_profiles_devices
Please show me how to update delivery status undeliverable query,delivery_status_undeliverable
I want to identify my suspicious activity,payment_issues_fraud_scams
I need assistance to troubleshoot my password,manage_account_login_security
I need assistance to find my tax invoice,billing
I'm trying to change my opt out marketing,other_query
What is the way to fix the failed transaction?,payment_issues_declines_retries
Is it possible to convert this international shopping?,payment_issues_currency_converter
Is it possible to stop this archived orders list?,modify_order
How do I change the card currency?,payment_issues_currency_converter
Is it possible to update this payment option?,payment_issues_cards_wallet
What is the way to track the photo delivery?,delivery_status_tracking_details
Is it possible to check this details regarding customer support contact?,customer_support_contact
How do I change the manage account closure query?,manage_account_closure
Can I identify payment scam on Amazon?,payment_issues_fraud_scams
Is it possible to unsubscribe from this newsletter subscriptions?,other_query
Please show me how to archive archived orders list,modify_order
Please show me how to check customer support contact query,customer_support_contact
How do I modify the teen account settings?,manage_account_teen_settings
I'm trying to unsubscribe from my deals mailing list,other_query
I'm trying to clear my customs returns,refund_international_returns
I need assistance to download my invoice pdf,billing
I'm trying to unsubscribe my Spanish language,manage_account_general_settings
Can I set international shopping on Amazon?,payment_issues_currency_converter
Please show me how to change currency converter,payment_issues_currency_converter
Can I submit translation tools on Amazon?,customer_feedback
I'm trying to update my opt out marketing,other_query
Can I find unauthorized payment on Amazon?,payment_issues_unknown_charges
I need assistance to remove my shipping address on order,modify_order
What is the way to manage the secondary address?,modify_address
Can you help me cancel my payment method on order?,modify_order
Can you help me manage my manage account closure query?,manage_account_closure
I need to report unrecognized transaction,payment_issues_unknown_charges
Can you help me print my business receipt?,billing
Can I manage payment option on Amazon?,payment_issues_cards_wallet
Please show me how to return return policy,refund_returns_eligibility
What is the way to manage the delivery status undeliverable query?,delivery_status_undeliverable
I want to deduct my restocking fee,refund_restocking_fees
I need to view tax invoice,billing
I want to delete my teen account settings,manage_account_teen_settings
What is the way to initiate the return window?,refund_returns_eligibility
I need to set up teen approval,manage_account_teen_settings
I want to update my order history,modify_order
What is the way to edit the customs regs?,other_query
What is the way to charge the damage fee?,refund_restocking_fees
Is it possible to manage this customer support legal query?,customer_support_legal
Can you help me calculate my partial refund fee?,refund_restocking_fees
I need to cancel customs regs,other_query
I'm trying to logout my device sign-out,manage_account_profiles_devices
Please show me how to add credit card,payment_issues_cards_wallet
I need to manage account settings,manage_account_general_settings
I'm trying to edit my delivery address,modify_address
I want to manage my customer support legal query,customer_support_legal
Can I archive delivery speed on Amazon?,modify_order
Please show me how to report unknown charge,payment_issues_unknown_charges
Deactivate my customer profile permanently.,manage_account_closure
I want to manage my subscribe and save alerts,other_query
What is the way to charge the restocking fee?,refund_restocking_fees
How do I update the details regarding customer support legal?,customer_support_legal
I'm trying to manage my details regarding delivery status delays,delivery_status_delays
What is the way to return the opened items?,refund_returns_eligibility
Can you help me check my details regarding customer support bereavement?,customer_support_bereavement
How do I locate the tracking link?,delivery_status_tracking_details
What is the way to change the details regarding customer support contact?,customer_support_contact
What is the way to locate the tracking link?,delivery_status_tracking_details
What is the way to identify the unknown charge?,payment_issues_unknown_charges
I'm trying to update my delivery status delays query,delivery_status_delays
I need to convert local currency,payment_issues_currency_converter
I need assistance to manage my details regarding delivery status alerts,delivery_status_alerts
Is it possible to convert this currency converter?,payment_issues_currency_converter
Please show me how to use phone number account,manage_account_profiles_devices
I want to remove my debit card,payment_issues_cards_wallet
Please show me how to check package location,delivery_status_tracking_details
Is it possible to change this customer support contact query?,customer_support_contact
Can I view parcel tracking info on Amazon?,delivery_status_tracking_details
I'm trying to troubleshoot my failed transaction,payment_issues_declines_retries
How do I edit the opt out marketing?,other_query
Can I answer chat translation on Amazon?,customer_feedback
I'm trying to manage my archived orders,manage_account_general_settings
I need assistance to set my card currency,payment_issues_currency_converter
How to close the account of a deceased family member?,customer_support_bereavement
Can I logout phone number account on Amazon?,manage_account_profiles_devices
I'm trying to change my security code,manage_account_login_security
Please show me how to find unrecognized transaction,payment_issues_unknown_charges
I need to view benefit balance,refund_credits_balances
What is the way to check the details regarding customer support contact?,customer_support_contact
Can I add shopping profile on Amazon?,manage_account_profiles_devices
Can I view map tracking on Amazon?,delivery_status_tracking_details
Is it possible to manage this payment option?,payment_issues_cards_wallet
I need to approve household teen,manage_account_teen_settings
Is it possible to change this details regarding delivery status alerts?,delivery_status_alerts
I want to check my promotional credit,refund_credits_balances
Is it possible to unsubscribe from this subscribe and save alerts?,other_query
How do I report the unknown charge?,payment_issues_unknown_charges
Can you help me change my password?,manage_account_login_security
Can I update details regarding delivery status undeliverable on Amazon?,delivery_status_undeliverable
I want to delete my Amazon account and personal data.,manage_account_closure
How do I edit the vat rates?,other_query
Can I switch accounts on my mobile phone?,manage_account_profiles_devices
I need to use rewards points,refund_credits_balances
Is it possible to change this details regarding refund tracking status?,refund_tracking_status
Is it possible to unsubscribe this account settings?,manage_account_general_settings
Can you help me evaluate my translation tools?,customer_feedback
I need assistance to give my satisfaction survey,customer_feedback
Can you help me give my translation feedback?,customer_feedback
I need assistance to submit my satisfaction survey,customer_feedback
What is the way to switch the switch account?,manage_account_profiles_devices
I need assistance to report my phishing email,payment_issues_fraud_scams
I'm trying to pay my international return,refund_international_returns
How do I delete the teen login?,manage_account_teen_settings
Why was my shipment marked as undeliverable?,delivery_status_undeliverable
I'm trying to reduce my partial refund fee,refund_restocking_fees
I need to convert international shopping,payment_issues_currency_converter
How do I manage the details regarding customer support bereavement?,customer_support_bereavement
Can you help me manage my customer support contact query?,customer_support_contact
I want to ship my international label,refund_international_returns
I want to manage my delivery instructions,modify_address
I want to complete my satisfaction survey,customer_feedback
Please show me how to change delivery status rules policies query,delivery_status_rules_policies
How do I unsubscribe from the vat rates?,other_query
I need assistance to use my chat translation,customer_feedback
I need to set default default payment,payment_issues_cards_wallet
Is it possible to modify this teen account settings?,manage_account_teen_settings
Can I opt out of deals mailing list on Amazon?,other_query
Please show me how to avoid gift card scam,payment_issues_fraud_scams
I'm trying to recognize my phishing email,payment_issues_fraud_scams
Is it possible to return this opened items?,refund_returns_eligibility
I'm trying to modify my archived orders list,modify_order
Please show me how to identify fake texts,payment_issues_fraud_scams
I'm trying to manage my card expiration,payment_issues_cards_wallet
I need to change marketing emails,manage_account_general_settings
How do I change the details regarding delivery status delays?,delivery_status_delays
I need to set currency converter,payment_issues_currency_converter
I'm trying to save my business receipt,billing
Can I find photo delivery on Amazon?,delivery_status_tracking_details
Is it possible to logout this account switcher?,manage_account_profiles_devices
Can I check details regarding delivery status alerts on Amazon?,delivery_status_alerts
Can you help me update my details regarding customer support contact?,customer_support_contact
I need assistance to identify my payment scam,payment_issues_fraud_scams
What is the way to change the customer support bereavement query?,customer_support_bereavement
Can you help me download my order invoice copy?,billing
How do I update the account settings?,manage_account_general_settings
I want to find my unknown charge,payment_issues_unknown_charges
I need to sign out login with Amazon,manage_account_profiles_devices
What is the way to request the proof of purchase?,billing
Can you help me troubleshoot my payment retry?,payment_issues_declines_retries
Can you help me delete my secondary address?,modify_address
Can I pay customs returns on Amazon?,refund_international_returns
How do I take the translation feedback?,customer_feedback
How do I retry a failed payment on an order?,payment_issues_declines_retries
I need to troubleshoot password,manage_account_login_security
What is the way to recover the two-step verification?,manage_account_login_security
I want to switch my account switcher,manage_account_profiles_devices
Is it possible to update this refund tracking status query?,refund_tracking_status
What is the way to delete the address book?,modify_address
Is it possible to identify this suspicious activity?,payment_issues_fraud_scams
I need to avoid gift card scam,payment_issues_fraud_scams
How do I delete the household teen?,manage_account_teen_settings
I'm trying to initiate my opened items,refund_returns_eligibility
What is the way to retry the checkout retry?,payment_issues_declines_retries
I need assistance to delete my teen approval,manage_account_teen_settings
I need to unsubscribe marketing emails,manage_account_general_settings
Is it possible to logout this switch account?,manage_account_profiles_devices
I need assistance to clear my customs returns,refund_international_returns
Please show me how to use login with Amazon,manage_account_profiles_devices
How do phone number accounts work?,manage_account_profiles_devices
I need to take satisfaction survey,customer_feedback
Please show me how to manage details regarding delivery status alerts,delivery_status_alerts
I'm trying to select my currency converter,payment_issues_currency_converter
How do I find the prime subscription charge?,payment_issues_unknown_charges
Please show me how to manage customer support legal query,customer_support_legal
I want to pay my customs returns,refund_international_returns
Is it possible to update this sign in error?,manage_account_login_security
Can I cancel order items on Amazon?,modify_order
Can you help me evaluate my satisfaction survey?,customer_feedback
Can I add payment option on Amazon?,payment_issues_cards_wallet
How do I set default the delivery instructions?,modify_address
Is it possible to delete this login with Amazon?,manage_account_profiles_devices
Can I download tax invoice on Amazon?,billing
Please show me how to manage customer support contact query,customer_support_contact
I need to manage delivery address,modify_address
Can you help me update my delivery status undeliverable query?,delivery_status_undeliverable
Please show me how to manage default payment,payment_issues_cards_wallet
I need assistance to manage my debit card,payment_issues_cards_wallet
Please show me how to update delivery status rules policies query,delivery_status_rules_policies
I need assistance to set up my household teen,manage_account_teen_settings
What is the way to review the satisfaction survey?,customer_feedback
What is the way to resolve the checkout retry?,payment_issues_declines_retries
I want to manage my manage account closure query,manage_account_closure
Please show me how to update delivery status delays query,delivery_status_delays
Please show me how to start personalized products,refund_returns_eligibility
I need to troubleshoot payment retry,payment_issues_declines_retries
Can I manage default payment on Amazon?,payment_issues_cards_wallet
What is the way to sign out the account switcher?,manage_account_profiles_devices
Please show me how to add default payment,payment_issues_cards_wallet
I need assistance to fix my payment retry,payment_issues_declines_retries
What is the way to start the return eligibility?,refund_returns_eligibility
What is the way to apply the benefit balance?,refund_credits_balances
How do I add the delivery instructions?,modify_address
How do I update the delivery status delays query?,delivery_status_delays
Can I find tracking link on Amazon?,delivery_status_tracking_details
Is it possible to remove this delivery address?,modify_address
Can you help me remove my order items?,modify_order
I'm trying to check my return eligibility,refund_returns_eligibility
Can you help me locate my package location?,delivery_status_tracking_details
I want to manage my details regarding delivery status delays,delivery_status_delays
Can you help me apply my credit balance?,refund_credits_balances
I need to update customer support legal query,customer_support_legal
Is it possible to check this promotional credit?,refund_credits_balances
What is the way to add the gate access code?,modify_address
I need assistance to troubleshoot my declined card,payment_issues_declines_retries
Is it possible to verify this 2SV?,manage_account_login_security
Is it possible to remove this household teen?,manage_account_teen_settings
I need to check unauthorized payment,payment_issues_unknown_charges
I need assistance to clear my return shipping cost,refund_international_returns
Is it possible to edit this backup payment method?,payment_issues_cards_wallet
Can you help me manage my secondary address?,modify_address
I need assistance to change my details regarding delivery status alerts,delivery_status_alerts
What is the way to take the chat translation?,customer_feedback
What is a teen login and how does it work?,manage_account_teen_settings
Is it possible to check this photo delivery?,delivery_status_tracking_details
I need assistance to check my details regarding delivery status rules policies,delivery_status_rules_policies
How do I report the unrecognized transaction?,payment_issues_unknown_charges
I want to initiate my opened items,refund_returns_eligibility
Is it possible to report this duplicate charge?,payment_issues_unknown_charges
Can I check return window on Amazon?,refund_returns_eligibility
Is it possible to manage this manage account closure query?,manage_account_closure
Turn on push notifications for deliveries in the app.,delivery_status_alerts
Can I troubleshoot payment retry on Amazon?,payment_issues_declines_retries
Can you help me add my debit card?,payment_issues_cards_wallet
Please show me how to edit default payment,payment_issues_cards_wallet
Please show me how to check unknown charge,payment_issues_unknown_charges
Is it possible to use this satisfaction survey?,customer_feedback
How do I initiate the return window?,refund_returns_eligibility
I'm trying to view my tracking link,delivery_status_tracking_details
I want to retry my declined card,payment_issues_declines_retries
I need assistance to take my translation feedback,customer_feedback
Can I change opt out marketing on Amazon?,other_query
Can I bypass two-step verification on Amazon?,manage_account_login_security
How do I obtain the billing receipt?,billing
How do I find the tax invoice?,billing
I need to initiate return eligibility,refund_returns_eligibility
I'm trying to start my opened items,refund_returns_eligibility
Can you help me investigate my prime subscription charge?,payment_issues_unknown_charges
I'm trying to change my delivery status undeliverable query,delivery_status_undeliverable
I'm trying to use my device sign-out,manage_account_profiles_devices
I'm trying to check my details regarding customer support contact,customer_support_contact
Can I change local currency on Amazon?,payment_issues_currency_converter
I'm trying to report my suspicious activity,payment_issues_fraud_scams
What is the way to use the credit balance?,refund_credits_balances
Can I report security trends on Amazon?,payment_issues_fraud_scams
Can you help me change my currency converter?,payment_issues_currency_converter
Can you help me change my delivery address?,modify_address
Can I submit customer surveys on Amazon?,customer_feedback
Can I modify teen approval on Amazon?,manage_account_teen_settings
Is it possible to check this personalized products?,refund_returns_eligibility
Can you help me modify my teen approval?,manage_account_teen_settings
I'm trying to modify my household teen,manage_account_teen_settings
I want to reduce my restocking fee,refund_restocking_fees
I need assistance to add my delivery address,modify_address
Please show me how to set card currency,payment_issues_currency_converter
Please show me how to manage delivery status delays query,delivery_status_delays
Is it possible to retry this declined card?,payment_issues_declines_retries
Can I use promotional credit on Amazon?,refund_credits_balances
How do I use the promotional credit?,refund_credits_balances
Can you help me request my proof of purchase?,billing
I'm trying to check my language preference,manage_account_general_settings
What is the way to clear the international return?,refund_international_returns
I need assistance to start my opened items,refund_returns_eligibility
Is it possible to check this details regarding manage account closure?,manage_account_closure
I'm trying to report my unauthorized payment,payment_issues_unknown_charges
What is the way to take the translation tools?,customer_feedback
Please show me how to remove teen login,manage_account_teen_settings
I want to cancel my order items,modify_order
I need to unsubscribe data access apps,manage_account_general_settings
I'm trying to initiate my personalized products,refund_returns_eligibility
Stop receiving SMS tracking alerts for this order.,delivery_status_alerts
I need assistance to manage my language preference,manage_account_general_settings
I need to report unknown charge,payment_issues_unknown_charges
I want to check my delivery status rules policies query,delivery_status_rules_policies
I need to troubleshoot checkout retry,payment_issues_declines_retries
Please show me how to check account settings,manage_account_general_settings
Please show me how to track map tracking,delivery_status_tracking_details
I need to modify teen login,manage_account_teen_settings
I need assistance to change my gate access code,modify_address
I want to track my package location,delivery_status_tracking_details
Can you help me manage my details regarding delivery status rules policies?,delivery_status_rules_policies
How do I check the details regarding delivery status undeliverable?,delivery_status_undeliverable
Is it possible to cancel this shipping address on order?,modify_order
Is it possible to check this gift card balance?,manage_account_general_settings
What is the way to update the details regarding delivery status rules policies?,delivery_status_rules_policies
Can I check delivery status rules policies query on Amazon?,delivery_status_rules_policies
What is the way to fix the declined card?,payment_issues_declines_retries
How do international returns work on Amazon?,refund_international_returns
Please show me how to calculate partial refund fee,refund_restocking_fees
Check exchange rates for international shopping.,payment_issues_currency_converter
Is it possible to use this shopping profile?,manage_account_profiles_devices
I need assistance to view my billing receipt,billing
Can you help me initiate my return eligibility?,refund_returns_eligibility
I'm trying to manage my details regarding customer support legal,customer_support_legal
How to update default payment settings?,payment_issues_cards_wallet
How do I recognize the fake texts?,payment_issues_fraud_scams
I need to find order invoice copy,billing
Can you help me return my return window?,refund_returns_eligibility
How do I troubleshoot the 2SV?,manage_account_login_security
I'm trying to bypass my login fail,manage_account_login_security
Can you help me find my proof of purchase?,billing
I need to cancel opt out marketing,other_query
I want to invite my teen account settings,manage_account_teen_settings
Can you help me check my customer support legal query?,customer_support_legal
I need to modify shipping address on order,modify_order
Can you help me edit my address book?,modify_address
How do I troubleshoot the payment retry?,payment_issues_declines_retries
Is it possible to check this data access apps?,manage_account_general_settings
Can you help me view my parcel tracking info?,delivery_status_tracking_details
I'm trying to apply my credit balance,refund_credits_balances
I want to invite my teen login,manage_account_teen_settings
I need to check delivery status rules policies query,delivery_status_rules_policies
Can you help me select my international shopping?,payment_issues_currency_converter
How do I update the default payment?,payment_issues_cards_wallet
Can I retry declined card on Amazon?,payment_issues_declines_retries
Is it possible to update this password?,manage_account_login_security
I want to print my order invoice copy,billing
I'm trying to check my details regarding delivery status delays,delivery_status_delays
I need assistance to pay my international label,refund_international_returns
What is the way to request the tax invoice?,billing
Can you help me change my international shopping?,payment_issues_currency_converter
I'm trying to view my newsletter subscriptions,other_query
How do I update the MFA?,manage_account_login_security
I need assistance to check my marketing emails,manage_account_general_settings
Can I clear international label on Amazon?,refund_international_returns
Is it possible to calculate this partial refund fee?,refund_restocking_fees
Can I locate tracking link on Amazon?,delivery_status_tracking_details
I need to manage data access apps,manage_account_general_settings
Please show me how to recognize phishing email,payment_issues_fraud_scams
I need to update details regarding manage account closure,manage_account_closure
I want to verify my 2SV,manage_account_login_security
I need to manage delivery instructions,modify_address
Is it possible to check this delivery status undeliverable query?,delivery_status_undeliverable
Can you help me find my unknown charge?,payment_issues_unknown_charges
How do I check the customer support bereavement query?,customer_support_bereavement
Please show me how to answer satisfaction survey,customer_feedback
How do I manage the shipping address?,modify_address
Can you help me check my delivery status delays query?,delivery_status_delays
I want to retry my failed transaction,payment_issues_declines_retries
Can I retry failed transaction on Amazon?,payment_issues_declines_retries
Can I charge damage fee on Amazon?,refund_restocking_fees
I need to set up teen account settings,manage_account_teen_settings
I want to configure my shopping profile,manage_account_profiles_devices
How do I review the satisfaction survey?,customer_feedback
What is the way to delete the teen approval?,manage_account_teen_settings
I want to apply my promotional credit,refund_credits_balances
Please show me how to update marketing emails,manage_account_general_settings
Can you help me delete my mobile login?,manage_account_profiles_devices
Can you help me manage my subscribe and save alerts?,other_query
Can I manage details regarding delivery status rules policies on Amazon?,delivery_status_rules_policies
How do I check the return eligibility?,refund_returns_eligibility
I want to modify my order items,modify_order
Is it possible to avoid this gift card scam?,payment_issues_fraud_scams
Is it possible to update this customer support bereavement query?,customer_support_bereavement
Please show me how to ship return shipping cost,refund_international_returns
Find my package tracking number in my orders.,delivery_status_tracking_details
Can I report gift card scam on Amazon?,payment_issues_fraud_scams
I need to retry declined card,payment_issues_declines_retries
I want to calculate my return deduction,refund_restocking_fees
How do I clear the international return?,refund_international_returns
Can you help me remove my archived orders list?,modify_order
I'm trying to switch my switch account,manage_account_profiles_devices
Is it possible to remove this teen order?,manage_account_teen_settings
What is the way to initiate the opened items?,refund_returns_eligibility
Can you help me pay my customs returns?,refund_international_returns
I want to take my translation tools,customer_feedback
Can I deduct restocking fee on Amazon?,refund_restocking_fees
Please show me how to bypass password,manage_account_login_security
What is the way to avoid the phishing email?,payment_issues_fraud_scams
Can I report unrecognized transaction on Amazon?,payment_issues_unknown_charges
I want to remove my payment method on order,modify_order
Can you help me set my card currency?,payment_issues_currency_converter
Can you help me check my map tracking?,delivery_status_tracking_details
Please show me how to initiate personalized products,refund_returns_eligibility
Please show me how to find prime subscription charge,payment_issues_unknown_charges
I need assistance to identify my unauthorized payment,payment_issues_unknown_charges
Can you help me resolve my failed transaction?,payment_issues_declines_retries
I need assistance to manage my archived orders,manage_account_general_settings
I'm trying to cancel my subscription email preferences,other_query
Is it possible to view this credit balance?,refund_credits_balances
Please show me how to check delivery status undeliverable query,delivery_status_undeliverable
Can I manage refund tracking status query on Amazon?,refund_tracking_status
How do I add the login with Amazon?,manage_account_profiles_devices
Can I avoid fake texts on Amazon?,payment_issues_fraud_scams
I want to sign out my mobile login,manage_account_profiles_devices
I need assistance to check my customer support bereavement query,customer_support_bereavement
Can you help me find my package location?,delivery_status_tracking_details
Can you help me add my credit card?,payment_issues_cards_wallet
Please show me how to manage details regarding delivery status undeliverable,delivery_status_undeliverable
I want to give my translation feedback,customer_feedback
Is it possible to manage this customer support bereavement query?,customer_support_bereavement
Please show me how to remove payment option,payment_issues_cards_wallet
Can I resolve failed transaction on Amazon?,payment_issues_declines_retries
I'm trying to view my business receipt,billing
Can you help me view my tracking link?,delivery_status_tracking_details
I need assistance to remove my teen approval,manage_account_teen_settings
Please show me how to locate package location,delivery_status_tracking_details
Can you help me check my customer support contact query?,customer_support_contact
I need to check benefit balance,refund_credits_balances
Can I change gift card balance on Amazon?,manage_account_general_settings
How do I identify the fake texts?,payment_issues_fraud_scams
Can I configure phone number account on Amazon?,manage_account_profiles_devices
I need to deduct return deduction,refund_restocking_fees
How do I check the return window?,refund_returns_eligibility
I want to clear my international return,refund_international_returns
I'm trying to return my customs returns,refund_international_returns
I need to manage details regarding customer support bereavement,customer_support_bereavement
I need to retry payment retry,payment_issues_declines_retries
Is it possible to resolve this failed transaction?,payment_issues_declines_retries
Can I delete secondary address on Amazon?,modify_address
What is the way to manage the customer support legal query?,customer_support_legal
Is it possible to start this return policy?,refund_returns_eligibility
I need assistance to configure my phone number account,manage_account_profiles_devices
Is it possible to delete this address book?,modify_address
Is it possible to unsubscribe this gift card balance?,manage_account_general_settings
I need assistance to clear my international label,refund_international_returns
Please show me how to add secondary address,modify_address
I want to view my credit balance,refund_credits_balances
Can I save address book on Amazon?,modify_address
I need assistance to edit my credit card,payment_issues_cards_wallet
I need assistance to manage my details regarding customer support bereavement,customer_support_bereavement
I need assistance to manage my details regarding delivery status delays,delivery_status_delays
I need assistance to use my mobile login,manage_account_profiles_devices
Can you help me change my details regarding delivery status rules policies?,delivery_status_rules_policies
What is the way to report the fake texts?,payment_issues_fraud_scams
I need to recognize suspicious activity,payment_issues_fraud_scams
Can you help me unsubscribe my language preference?,manage_account_general_settings
Please show me how to modify teen account settings,manage_account_teen_settings
I need assistance to save my delivery instructions,modify_address
I need assistance to locate my photo delivery,delivery_status_tracking_details
I'm trying to check my gift card balance,manage_account_general_settings
Can you help me check my manage account closure query?,manage_account_closure
How do I invite the teen account settings?,manage_account_teen_settings
Please show me how to archive data access apps,manage_account_general_settings
What is the way to view the vat rates?,other_query
Can I manage manage account closure query on Amazon?,manage_account_closure
I need to change archived orders,manage_account_general_settings
I need assistance to edit my opt out marketing,other_query
Can I convert international shopping on Amazon?,payment_issues_currency_converter
I need assistance to report my prime subscription charge,payment_issues_unknown_charges
How do I charge the restocking fee?,refund_restocking_fees
Can I track parcel tracking info on Amazon?,delivery_status_tracking_details
My package shows returned to sender as undeliverable.,delivery_status_undeliverable
Can you help me check my marketing emails?,manage_account_general_settings
I'm trying to retry my declined card,payment_issues_declines_retries
How do I remove the backup payment method?,payment_issues_cards_wallet
Is it possible to start this opened items?,refund_returns_eligibility
Is it possible to modify this teen order?,manage_account_teen_settings
I'm trying to select my local currency,payment_issues_currency_converter
Can you help me fix my declined card?,payment_issues_declines_retries
I need to return opened items,refund_returns_eligibility
Can you help me manage my delivery status alerts query?,delivery_status_alerts
I'm trying to convert my card currency,payment_issues_currency_converter
How do I manage the details regarding delivery status undeliverable?,delivery_status_undeliverable
Is it possible to identify this unrecognized transaction?,payment_issues_unknown_charges
Can I check unauthorized payment on Amazon?,payment_issues_unknown_charges
I need to reset email verification,manage_account_login_security
What is the way to find the billing receipt?,billing
What is the way to set default the secondary address?,modify_address
How do I take the satisfaction survey?,customer_feedback
I want to report my unrecognized transaction,payment_issues_unknown_charges
Please show me how to update details regarding customer support contact,customer_support_contact
What is the way to find the parcel tracking info?,delivery_status_tracking_details
Can you help me update my shipping address?,modify_address
Are personalized or custom products returnable?,refund_returns_eligibility
Is it possible to manage this card expiration?,payment_issues_cards_wallet
I need to track map tracking,delivery_status_tracking_details
I want to avoid my gift card scam,payment_issues_fraud_scams
I need to update delivery status rules policies query,delivery_status_rules_policies
Can you help me change my marketing emails?,manage_account_general_settings
Can I check details regarding customer support bereavement on Amazon?,customer_support_bereavement
Is it possible to manage this delivery address?,modify_address
How do I find the tracking link?,delivery_status_tracking_details
I'm trying to check my unrecognized transaction,payment_issues_unknown_charges
Please show me how to check customer support legal query,customer_support_legal
I need assistance to check my package location,delivery_status_tracking_details
How do I update the details regarding customer support contact?,customer_support_contact
How do I manage the delivery status delays query?,delivery_status_delays
I want to archive my delivery speed,modify_order
What is the way to check the details regarding customer support bereavement?,customer_support_bereavement
I need assistance to check my promotional credit,refund_credits_balances
Can I edit card expiration on Amazon?,payment_issues_cards_wallet
I need assistance to update my manage account closure query,manage_account_closure
Is it possible to obtain this invoice pdf?,billing
Can you help me retry my payment retry?,payment_issues_declines_retries
What is the way to convert the international shopping?,payment_issues_currency_converter
Is it possible to use this account switcher?,manage_account_profiles_devices
What is the way to change the details regarding manage account closure?,manage_account_closure
I need to view promotional credit,refund_credits_balances
Please show me how to change customer support legal query,customer_support_legal
What is the way to change the customer support contact query?,customer_support_contact
What is the way to deduct the partial refund fee?,refund_restocking_fees
Can I archive gift card balance on Amazon?,manage_account_general_settings
I need assistance to request my tax invoice,billing
What is the way to update the delivery address?,modify_address
What is the way to change the login fail?,manage_account_login_security
I need assistance to use my translation tools,customer_feedback
I need to manage details regarding delivery status rules policies,delivery_status_rules_policies
How do I approve the teen account settings?,manage_account_teen_settings
I need assistance to fix my checkout retry,payment_issues_declines_retries
What is the way to manage the deals mailing list?,other_query
I want to add my device sign-out,manage_account_profiles_devices
Cancel items on active order,modify_order
Can you help me obtain my tax invoice?,billing
Can I view photo delivery on Amazon?,delivery_status_tracking_details
Can I avoid payment scam on Amazon?,payment_issues_fraud_scams
I need to find invoice pdf,billing
I need assistance to review my translation feedback,customer_feedback
I need to check photo delivery,delivery_status_tracking_details
I need assistance to return my return policy,refund_returns_eligibility
How do I print the billing receipt?,billing
How do I check the delivery status alerts query?,delivery_status_alerts
I'm trying to update my details regarding delivery status alerts,delivery_status_alerts
Can you help me hide my payment method on order?,modify_order
Is it possible to check this refund tracking status query?,refund_tracking_status
I need assistance to update my delivery status alerts query,delivery_status_alerts
Can I calculate return deduction on Amazon?,refund_restocking_fees
I want to update my customs regs,other_query
Can I manage vat rates on Amazon?,other_query
Is it possible to change this customer support legal query?,customer_support_legal
What is the way to check the delivery status rules policies query?,delivery_status_rules_policies
I need to change details regarding delivery status delays,delivery_status_delays
How do I locate the map tracking?,delivery_status_tracking_details
Can you help me view my newsletter subscriptions?,other_query
I'm trying to troubleshoot my payment retry,payment_issues_declines_retries
I'm trying to find my order invoice copy,billing
I need assistance to cancel my subscription email preferences,other_query
How to cancel a teen order request?,manage_account_teen_settings
How do I set default the gate access code?,modify_address
Is it possible to remove this archived orders list?,modify_order
Can you help me troubleshoot my checkout retry?,payment_issues_declines_retries
I need to report unauthorized payment,payment_issues_unknown_charges
Can you help me find my prime subscription charge?,payment_issues_unknown_charges
How do I view the credit balance?,refund_credits_balances
Can you help me recognize my phishing email?,payment_issues_fraud_scams
Can I update customer support legal query on Amazon?,customer_support_legal
Can you help me check my return policy?,refund_returns_eligibility
I need assistance to print my billing receipt,billing
I need to use satisfaction survey,customer_feedback
Please show me how to reset email verification,manage_account_login_security
What is the way to update the marketing emails?,manage_account_general_settings
How do I delete the shipping address?,modify_address
Please show me how to change delivery status undeliverable query,delivery_status_undeliverable
How do I check the unauthorized payment?,payment_issues_unknown_charges
Please show me how to manage refund tracking status query,refund_tracking_status
I need to delete shopping profile,manage_account_profiles_devices
Please show me how to update details regarding customer support bereavement,customer_support_bereavement
Please show me how to update refund tracking status query,refund_tracking_status
I'm trying to use my mobile login,manage_account_profiles_devices
I need assistance to opt out of my vat rates,other_query
I need assistance to manage my manage account closure query,manage_account_closure
